ID_MUNICIPI,CITY,POSTAL,PROVINCE
6162,Monterrubio,401312,Segovia
6163,Moral de Hornuez,401327,Segovia
6164,Mozoncillo,401348,Segovia
6165,Muñopedro,401351,Segovia
6166,Muñoveros,401364,Segovia
6167,Nava de la Asunción,401386,Segovia
6168,Navafría,401399,Segovia
6169,Navalilla,401403,Segovia
6170,Navalmanzano,401410,Segovia
6171,Navares de Ayuso,401425,Segovia
6172,Navares de Enmedio,401431,Segovia
6173,Navares de las Cuevas,401446,Segovia
6174,Navas de Oro,401459,Segovia
6175,Navas de Riofrío,409046,Segovia
6176,Navas de San Antonio,401462,Segovia
6177,Nieva,401484,Segovia
6178,Olombrada,401497,Segovia
6179,Orejana,401500,Segovia
6180,Ortigosa de Pestaño,401517,Segovia
6181,Ortigosa del Monte,409010,Segovia
6182,Otero de Herreros,401522,Segovia
6183,Pajarejos,401543,Segovia
6184,Palazuelos de Eresma,401556,Segovia
6185,Pedraza,401569,Segovia
6186,Pelayos del Arroyo,401575,Segovia
6187,Perosillo,401581,Segovia
6188,Pinarejos,401594,Segovia
6189,Pinarnegrillo,401608,Segovia
6190,Pradales,401615,Segovia
6191,Prádena,401620,Segovia
6192,Puebla de Pedraza,401636,Segovia
6193,Rapariegos,401641,Segovia
6194,Rebollo,401654,Segovia
6195,Remondo,401667,Segovia
6196,Riaguas de San Bartolomé,401689,Segovia
6197,Riaza,401706,Segovia
6198,Ribota,401713,Segovia
6199,Riofrío de Riaza,401728,Segovia
6200,Roda de Eresma,401734,Segovia
6201,Sacramenia,401749,Segovia
6202,Samboal,401765,Segovia
6203,San Cristóbal de Cuéllar,401771,Segovia
6204,San Cristóbal de la Vega,401787,Segovia
6205,San Cristóbal de Segovia,409062,Segovia
6206,San Ildefonso,401811,Segovia
6207,San Martín y Mudrián,401826,Segovia
6208,San Miguel de Bernuy,401832,Segovia
6209,San Pedro de Gaíllos,401847,Segovia
6210,Sanchonuño,401790,Segovia
6211,Sangarcía,401804,Segovia
6212,Santa María la Real de Nieva,401850,Segovia
6213,Santa Marta del Cerro,401863,Segovia
6214,Santiuste de Pedraza,401885,Segovia
6215,Santiuste de San Juan Bautista,401898,Segovia
6216,Santo Domingo de Pirón,401902,Segovia
6217,Santo Tomé del Puerto,401919,Segovia
6218,Sauquillo de Cabezas,401924,Segovia
6219,Sebúlcor,401930,Segovia
6220,Segovia,401945,Segovia
6221,Sepúlveda,401958,Segovia
6222,Sequera de Fresno,401961,Segovia
6223,Sotillo,401983,Segovia
6224,Sotosalbos,401996,Segovia
6225,Tabanera la Luenga,402000,Segovia
6226,Tolocirio,402017,Segovia
6227,Torre Val de San Pedro,402069,Segovia
6228,Torreadrada,402022,Segovia
6229,Torrecaballeros,402038,Segovia
6230,Torrecilla del Pinar,402043,Segovia
6231,Torreiglesias,402056,Segovia
6232,Trescasas,402075,Segovia
6233,Turégano,402081,Segovia
6234,Urueñas,402108,Segovia
6235,Valdeprados,402115,Segovia
6236,Valdevacas de Montejo,402120,Segovia
6237,Valdevacas y Guijar,402136,Segovia
6238,Valle de Tabladillo,402189,Segovia
6239,Vallelado,402192,Segovia
6240,Valleruela de Pedraza,402206,Segovia
6241,Valleruela de Sepúlveda,402213,Segovia
6242,Valseca,402141,Segovia
6243,Valtiendas,402154,Segovia
6244,Valverde del Majano,402167,Segovia
6245,Veganzones,402228,Segovia
6246,Vegas de Matute,402234,Segovia
6247,Ventosilla y Tejadilla,402249,Segovia
6248,Villacastín,402252,Segovia
6249,Villaverde de Íscar,402287,Segovia
6250,Villaverde de Montejo,402290,Segovia
6251,Villeguillo,402304,Segovia
6252,Yanguas de Eresma,402311,Segovia
6253,Zarzuela del Monte,402332,Segovia
6254,Zarzuela del Pinar,402347,Segovia
6255,Aguadulce,410016,Sevilla
6256,Alanís,410021,Sevilla
6257,Albaida del Aljarafe,410037,Sevilla
6258,Alcalá de Guadaíra,410042,Sevilla
6259,Alcalá del Río,410055,Sevilla
6260,Alcolea del Río,410068,Sevilla
6261,Algaba (La),410074,Sevilla
6262,Algámitas,410080,Sevilla
6263,Almadén de la Plata,410093,Sevilla
6264,Almensilla,410107,Sevilla
6265,Arahal,410114,Sevilla
6266,Aznalcázar,410129,Sevilla
6267,Aznalcóllar,410135,Sevilla
6268,Badolatosa,410140,Sevilla
6269,Benacazón,410153,Sevilla
6270,Bollullos de la Mitación,410166,Sevilla
6271,Bormujos,410172,Sevilla
6272,Brenes,410188,Sevilla
6273,Burguillos,410191,Sevilla
6274,Cabezas de San Juan (Las),410205,Sevilla
6275,Camas,410212,Sevilla
6276,Campana (La),410227,Sevilla
6277,Cantillana,410233,Sevilla
6278,Cañada Rosal,419017,Sevilla
6279,Carmona,410248,Sevilla
6280,Carrión de los Céspedes,410251,Sevilla
6281,Casariche,410264,Sevilla
6282,Castilblanco de los Arroyos,410270,Sevilla
6283,Castilleja de Guzmán,410286,Sevilla
6284,Castilleja de la Cuesta,410299,Sevilla
6285,Castilleja del Campo,410303,Sevilla
6286,Castillo de las Guardas (El),410310,Sevilla
6287,Cazalla de la Sierra,410325,Sevilla
6288,Constantina,410331,Sevilla
6289,Coria del Río,410346,Sevilla
6290,Coripe,410359,Sevilla
6291,Coronil (El),410362,Sevilla
6292,Corrales (Los),410378,Sevilla
6293,Cuervo de Sevilla (El),419038,Sevilla
6294,Dos Hermanas,410384,Sevilla
6295,Écija,410397,Sevilla
6296,Espartinas,410401,Sevilla
6297,Estepa,410418,Sevilla
6298,Fuentes de Andalucía,410423,Sevilla
6299,Garrobo (El),410439,Sevilla
6300,Gelves,410444,Sevilla
6301,Gerena,410457,Sevilla
6302,Gilena,410460,Sevilla
6303,Gines,410476,Sevilla
6304,Guadalcanal,410482,Sevilla
6305,Guillena,410495,Sevilla
6306,Herrera,410508,Sevilla
6307,Huévar del Aljarafe,410515,Sevilla
6308,Isla Mayor,419022,Sevilla
6309,Lantejuela (La),410520,Sevilla
6310,Lebrija,410536,Sevilla
6311,Lora de Estepa,410541,Sevilla
6312,Lora del Río,410554,Sevilla
6313,Luisiana (La),410567,Sevilla
6314,Madroño (El),410573,Sevilla
6315,Mairena del Alcor,410589,Sevilla
6316,Mairena del Aljarafe,410592,Sevilla
6317,Marchena,410606,Sevilla
6318,Marinaleda,410613,Sevilla
6319,Martín de la Jara,410628,Sevilla
6320,Molares (Los),410634,Sevilla
6321,Montellano,410649,Sevilla
6322,Morón de la Frontera,410652,Sevilla
6323,Navas de la Concepción (Las),410665,Sevilla
6324,Olivares,410671,Sevilla
6325,Osuna,410687,Sevilla
6326,Palacios y Villafranca (Los),410690,Sevilla
6327,Palomares del Río,410704,Sevilla
6328,Paradas,410711,Sevilla
6329,Pedrera,410726,Sevilla
6330,Pedroso (El),410732,Sevilla
6331,Peñaflor,410747,Sevilla
6332,Pilas,410750,Sevilla
6333,Pruna,410763,Sevilla
6334,Puebla de Cazalla (La),410779,Sevilla
6335,Puebla de los Infantes (La),410785,Sevilla
6336,Puebla del Río (La),410798,Sevilla
6337,Real de la Jara (El),410802,Sevilla
6338,Rinconada (La),410819,Sevilla
6339,Roda de Andalucía (La),410824,Sevilla
6340,Ronquillo (El),410830,Sevilla
6341,Rubio (El),410845,Sevilla
6342,Salteras,410858,Sevilla
6343,San Juan de Aznalfarache,410861,Sevilla
6344,San Nicolás del Puerto,410883,Sevilla
6345,Sanlúcar la Mayor,410877,Sevilla
6346,Santiponce,410896,Sevilla
6347,Saucejo (El),410900,Sevilla
6348,Sevilla,410917,Sevilla
6349,Tocina,410922,Sevilla
6350,Tomares,410938,Sevilla
6351,Umbrete,410943,Sevilla
6352,Utrera,410956,Sevilla
6353,Valencina de la Concepción,410969,Sevilla
6354,Villamanrique de la Condesa,410975,Sevilla
6355,Villanueva de San Juan,411008,Sevilla
6356,Villanueva del Ariscal,410981,Sevilla
6357,Villanueva del Río y Minas,410994,Sevilla
6358,Villaverde del Río,411015,Sevilla
6359,Viso del Alcor (El),411020,Sevilla
6360,Abejar,420011,Soria
6361,Adradas,420032,Soria
6362,Ágreda,420047,Soria
6363,Alconaba,420063,Soria
6364,Alcubilla de Avellaneda,420079,Soria
6365,Alcubilla de las Peñas,420085,Soria
6366,Aldealafuente,420098,Soria
6367,Aldealices,420102,Soria
6368,Aldealpozo,420119,Soria
6369,Aldealseñor,420124,Soria
6370,Aldehuela de Periáñez,420130,Soria
6371,Aldehuelas (Las),420145,Soria
6372,Alentisque,420158,Soria
6373,Aliud,420161,Soria
6374,Almajano,420177,Soria
6375,Almaluez,420183,Soria
6376,Almarza,420196,Soria
6377,Almazán,420200,Soria
6378,Almazul,420217,Soria
6379,Almenar de Soria,420222,Soria
6380,Alpanseque,420238,Soria
6381,Arancón,420243,Soria
6382,Arcos de Jalón,420256,Soria
6383,Arenillas,420269,Soria
6384,Arévalo de la Sierra,420275,Soria
6385,Ausejo de la Sierra,420281,Soria
6386,Baraona,420294,Soria
6387,Barca,420308,Soria
6388,Barcones,420315,Soria
6389,Bayubas de Abajo,420320,Soria
6390,Bayubas de Arriba,420336,Soria
6391,Beratón,420341,Soria
6392,Berlanga de Duero,420354,Soria
6393,Blacos,420367,Soria
6394,Bliecos,420373,Soria
6395,Borjabad,420389,Soria
6396,Borobia,420392,Soria
6397,Buberos,420413,Soria
6398,Buitrago,420428,Soria
6399,Burgo de Osma-Ciudad de Osma,420434,Soria
6400,Cabrejas del Campo,420449,Soria
6401,Cabrejas del Pinar,420452,Soria
6402,Calatañazor,420465,Soria
6403,Caltojar,420487,Soria
6404,Candilichera,420490,Soria
6405,Cañamaque,420503,Soria
6406,Carabantes,420510,Soria
6407,Caracena,420525,Soria
6408,Carrascosa de Abajo,420531,Soria
6409,Carrascosa de la Sierra,420546,Soria
6410,Casarejos,420559,Soria
6411,Castilfrío de la Sierra,420562,Soria
6412,Castillejo de Robledo,420584,Soria
6413,Castilruiz,420578,Soria
6414,Centenera de Andaluz,420597,Soria
6415,Cerbón,420601,Soria
6416,Cidones,420618,Soria
6417,Cigudosa,420623,Soria
6418,Cihuela,420639,Soria
6419,Ciria,420644,Soria
6420,Cirujales del Río,420657,Soria
6421,Coscurita,420682,Soria
6422,Covaleda,420695,Soria
6423,Cubilla,420709,Soria
6424,Cubo de la Solana,420716,Soria
6425,Cueva de Ágreda,420737,Soria
6426,Dévanos,420755,Soria
6427,Deza,420768,Soria
6428,Duruelo de la Sierra,420780,Soria
6429,Escobosa de Almazán,420793,Soria
6430,Espeja de San Marcelino,420807,Soria
6431,Espejón,420814,Soria
6432,Estepa de San Juan,420829,Soria
6433,Frechilla de Almazán,420835,Soria
6434,Fresno de Caracena,420840,Soria
6435,Fuentearmegil,420853,Soria
6436,Fuentecambrón,420866,Soria
6437,Fuentecantos,420872,Soria
6438,Fuentelmonge,420888,Soria
6439,Fuentelsaz de Soria,420891,Soria
6440,Fuentepinilla,420905,Soria
6441,Fuentes de Magaña,420927,Soria
6442,Fuentestrún,420933,Soria
6443,Garray,420948,Soria
6444,Golmayo,420951,Soria
6445,Gómara,420964,Soria
6446,Gormaz,420970,Soria
6447,Herrera de Soria,420986,Soria
6448,Hinojosa del Campo,421003,Soria
6449,Langa de Duero,421031,Soria
6450,Liceras,421059,Soria
6451,Losilla (La),421062,Soria
6452,Magaña,421078,Soria
6453,Maján,421084,Soria
6454,Matalebreras,421101,Soria
6455,Matamala de Almazán,421118,Soria
6456,Medinaceli,421139,Soria
6457,Miño de Medinaceli,421157,Soria
6458,Miño de San Esteban,421160,Soria
6459,Molinos de Duero,421176,Soria
6460,Momblona,421182,Soria
6461,Monteagudo de las Vicarías,421195,Soria
6462,Montejo de Tiermes,421209,Soria
6463,Montenegro de Cameros,421216,Soria
6464,Morón de Almazán,421237,Soria
6465,Muriel de la Fuente,421242,Soria
6466,Muriel Viejo,421255,Soria
6467,Nafría de Ucero,421274,Soria
6468,Narros,421280,Soria
6469,Navaleno,421293,Soria
6470,Nepas,421307,Soria
6471,Nolay,421314,Soria
6472,Noviercas,421329,Soria
6473,Ólvega,421340,Soria
6474,Oncala,421353,Soria
6475,Pinilla del Campo,421391,Soria
6476,Portillo de Soria,421405,Soria
6477,Póveda de Soria (La),421412,Soria
6478,Pozalmuro,421427,Soria
6479,Quintana Redonda,421448,Soria
6480,Quintanas de Gormaz,421451,Soria
6481,Quiñonería,421486,Soria
6482,Rábanos (Los),421499,Soria
6483,Rebollar,421519,Soria
6484,Recuerda,421524,Soria
6485,Rello,421530,Soria
6486,Renieblas,421545,Soria
6487,Retortillo de Soria,421558,Soria
6488,Reznos,421561,Soria
6489,Riba de Escalote (La),421577,Soria
6490,Rioseco de Soria,421583,Soria
6491,Rollamienta,421596,Soria
6492,Royo (El),421600,Soria
6493,Salduero,421617,Soria
6494,San Esteban de Gormaz,421622,Soria
6495,San Felices,421638,Soria
6496,San Leonardo de Yagüe,421643,Soria
6497,San Pedro Manrique,421656,Soria
6498,Santa Cruz de Yanguas,421669,Soria
6499,Santa María de Huerta,421675,Soria
6500,Santa María de las Hoyas,421681,Soria
6501,Serón de Nágima,421715,Soria
6502,Soliedra,421720,Soria
6503,Soria,421736,Soria
6504,Sotillo del Rincón,421741,Soria
6505,Suellacabras,421754,Soria
6506,Tajahuerce,421767,Soria
6507,Tajueco,421773,Soria
6508,Talveila,421789,Soria
6509,Tardelcuende,421813,Soria
6510,Taroda,421828,Soria
6511,Tejado,421834,Soria
6512,Torlengua,421849,Soria
6513,Torreblacos,421852,Soria
6514,Torrubia de Soria,421871,Soria
6515,Trévago,421887,Soria
6516,Ucero,421890,Soria
6517,Vadillo,421904,Soria
6518,Valdeavellano de Tera,421911,Soria
6519,Valdegeña,421926,Soria
6520,Valdelagua del Cerro,421932,Soria
6521,Valdemaluque,421947,Soria
6522,Valdenebro,421950,Soria
6523,Valdeprado,421963,Soria
6524,Valderrodilla,421979,Soria
6525,Valtajeros,421985,Soria
6526,Velamazán,422002,Soria
6527,Velilla de la Sierra,422019,Soria
6528,Velilla de los Ajos,422024,Soria
6529,Viana de Duero,422045,Soria
6530,Villaciervos,422058,Soria
6531,Villanueva de Gormaz,422061,Soria
6532,Villar del Ala,422077,Soria
6533,Villar del Campo,422083,Soria
6534,Villar del Río,422096,Soria
6535,Villares de Soria (Los),422117,Soria
6536,Villasayas,422122,Soria
6537,Villaseca de Arciel,422138,Soria
6538,Vinuesa,422156,Soria
6539,Vizmanos,422169,Soria
6540,Vozmediano,422175,Soria
6541,Yanguas,422181,Soria
6542,Yelo,422194,Soria
6543,Ababuj,440012,Teruel
6544,Abejuela,440027,Teruel
6545,Aguatón,440033,Teruel
6546,Aguaviva,440048,Teruel
6547,Aguilar del Alfambra,440051,Teruel
6548,Alacón,440064,Teruel
6549,Alba,440070,Teruel
6550,Albalate del Arzobispo,440086,Teruel
6551,Albarracín,440099,Teruel
6552,Albentosa,440103,Teruel
6553,Alcaine,440110,Teruel
6554,Alcalá de la Selva,440125,Teruel
6555,Alcañiz,440131,Teruel
6556,Alcorisa,440146,Teruel
6557,Alfambra,440162,Teruel
6558,Aliaga,440178,Teruel
6559,Allepuz,440218,Teruel
6560,Alloza,440223,Teruel
6561,Allueva,440239,Teruel
6562,Almohaja,440184,Teruel
6563,Alobras,440197,Teruel
6564,Alpeñés,440201,Teruel
6565,Anadón,440244,Teruel
6566,Andorra,440257,Teruel
6567,Arcos de las Salinas,440260,Teruel
6568,Arens de Lledó,440276,Teruel
6569,Argente,440282,Teruel
6570,Ariño,440295,Teruel
6571,Azaila,440316,Teruel
6572,Bádenas,440321,Teruel
6573,Báguena,440337,Teruel
6574,Bañón,440342,Teruel
6575,Barrachina,440355,Teruel
6576,Bea,440368,Teruel
6577,Beceite,440374,Teruel
6578,Bello,440393,Teruel
6579,Belmonte de San José,440380,Teruel
6580,Berge,440407,Teruel
6581,Bezas,440414,Teruel
6582,Blancas,440429,Teruel
6583,Blesa,440435,Teruel
6584,Bordón,440440,Teruel
6585,Bronchales,440453,Teruel
6586,Bueña,440466,Teruel
6587,Burbáguena,440472,Teruel
6588,Cabra de Mora,440488,Teruel
6589,Calaceite,440491,Teruel
6590,Calamocha,440504,Teruel
6591,Calanda,440511,Teruel
6592,Calomarde,440526,Teruel
6593,Camañas,440532,Teruel
6594,Camarena de la Sierra,440547,Teruel
6595,Camarillas,440550,Teruel
6596,Caminreal,440563,Teruel
6597,Cantavieja,440598,Teruel
6598,Cañada de Benatanduz,440602,Teruel
6599,Cañada de Verich (La),440619,Teruel
6600,Cañada Vellida,440624,Teruel
6601,Cañizar del Olivar,440630,Teruel
6602,Cascante del Río,440645,Teruel
6603,Castejón de Tornos,440658,Teruel
6604,Castel de Cabra,440661,Teruel
6605,Castellar (El),440700,Teruel
6606,Castellote,440717,Teruel
6607,Castelnou,440677,Teruel
6608,Castelserás,440683,Teruel
6609,Cedrillas,440743,Teruel
6610,Celadas,440756,Teruel
6611,Cella,440769,Teruel
6612,Cerollera (La),440775,Teruel
6613,Codoñera (La),440808,Teruel
6614,Corbalán,440820,Teruel
6615,Cortes de Aragón,440841,Teruel
6616,Cosa,440854,Teruel
6617,Cretas,440867,Teruel
6618,Crivillén,440873,Teruel
6619,Cuba (La),440889,Teruel
6620,Cubla,440892,Teruel
6621,Cucalón,440906,Teruel
6622,Cuervo (El),440928,Teruel
6623,Cuevas de Almudén,440934,Teruel
6624,Cuevas Labradas,440949,Teruel
6625,Ejulve,440965,Teruel
6626,Escorihuela,440971,Teruel
6627,Escucha,440990,Teruel
6628,Estercuel,441004,Teruel
6629,Ferreruela de Huerva,441011,Teruel
6630,Fonfría,441026,Teruel
6631,Formiche Alto,441032,Teruel
6632,Fórnoles,441050,Teruel
6633,Fortanete,441063,Teruel
6634,Foz-Calanda,441079,Teruel
6635,Fresneda (La),441085,Teruel
6636,Frías de Albarracín,441098,Teruel
6637,Fuenferrada,441102,Teruel
6638,Fuentes Calientes,441119,Teruel
6639,Fuentes Claras,441124,Teruel
6640,Fuentes de Rubielos,441130,Teruel
6641,Fuentespalda,441145,Teruel
6642,Galve,441158,Teruel
6643,Gargallo,441161,Teruel
6644,Gea de Albarracín,441177,Teruel
6645,Ginebrosa (La),441183,Teruel
6646,Griegos,441196,Teruel
6647,Guadalaviar,441200,Teruel
6648,Gúdar,441217,Teruel
6649,Híjar,441222,Teruel
6650,Hinojosa de Jarque,441238,Teruel
6651,Hoz de la Vieja (La),441243,Teruel
6652,Huesa del Común,441256,Teruel
6653,Iglesuela del Cid (La),441269,Teruel
6654,Jabaloyas,441275,Teruel
6655,Jarque de la Val,441281,Teruel
6656,Jatiel,441294,Teruel
6657,Jorcas,441308,Teruel
6658,Josa,441315,Teruel
6659,Lagueruela,441320,Teruel
6660,Lanzuela,441336,Teruel
6661,Libros,441354,Teruel
6662,Lidón,441367,Teruel
6663,Linares de Mora,441373,Teruel
6664,Lledó,441413,Teruel
6665,Loscos,441389,Teruel
6666,Maicas,441428,Teruel
6667,Manzanera,441434,Teruel
6668,Martín del Río,441449,Teruel
6669,Mas de las Matas,441452,Teruel
6670,Mata de los Olmos (La),441465,Teruel
6671,Mazaleón,441471,Teruel
6672,Mezquita de Jarque,441487,Teruel
6673,Mirambel,441490,Teruel
6674,Miravete de la Sierra,441503,Teruel
6675,Molinos,441510,Teruel
6676,Monforte de Moyuela,441525,Teruel
6677,Monreal del Campo,441531,Teruel
6678,Monroyo,441546,Teruel
6679,Montalbán,441559,Teruel
6680,Monteagudo del Castillo,441562,Teruel
6681,Monterde de Albarracín,441578,Teruel
6682,Mora de Rubielos,441584,Teruel
6683,Moscardón,441597,Teruel
6684,Mosqueruela,441601,Teruel
6685,Muniesa,441618,Teruel
6686,Noguera de Albarracín,441639,Teruel
6687,Nogueras,441644,Teruel
6688,Nogueruelas,441657,Teruel
6689,Obón,441676,Teruel
6690,Odón,441682,Teruel
6691,Ojos Negros,441695,Teruel
6692,Olba,441716,Teruel
6693,Oliete,441721,Teruel
6694,Olmos (Los),441737,Teruel
6695,Orihuela del Tremedal,441742,Teruel
6696,Orrios,441755,Teruel
6697,Palomar de Arroyos,441768,Teruel
6698,Pancrudo,441774,Teruel
6699,Parras de Castellote (Las),441780,Teruel
6700,Peñarroya de Tastavins,441793,Teruel
6701,Peracense,441807,Teruel
6702,Peralejos,441814,Teruel
6703,Perales del Alfambra,441829,Teruel
6704,Pitarque,441835,Teruel
6705,Plou,441840,Teruel
6706,Pobo (El),441853,Teruel
6707,Portellada (La),441872,Teruel
6708,Pozondón,441891,Teruel
6709,Pozuel del Campo,441905,Teruel
6710,Puebla de Híjar (La),441912,Teruel
6711,Puebla de Valverde (La),441927,Teruel
6712,Puertomingalvo,441933,Teruel
6713,Ráfales,441948,Teruel
6714,Rillo,441951,Teruel
6715,Riodeva,441964,Teruel
6716,Ródenas,441970,Teruel
6717,Royuela,441986,Teruel
6718,Rubiales,441999,Teruel
6719,Rubielos de la Cérida,442003,Teruel
6720,Rubielos de Mora,442010,Teruel
6721,Salcedillo,442031,Teruel
6722,Saldón,442046,Teruel
6723,Samper de Calanda,442059,Teruel
6724,San Agustín,442062,Teruel
6725,San Martín del Río,442078,Teruel
6726,Santa Cruz de Nogueras,442084,Teruel
6727,Santa Eulalia,442097,Teruel
6728,Sarrión,442101,Teruel
6729,Segura de los Baños,442118,Teruel
6730,Seno,442123,Teruel
6731,Singra,442139,Teruel
6732,Terriente,442157,Teruel
6733,Teruel,442160,Teruel
6734,Toril y Masegoso,442176,Teruel
6735,Tormón,442182,Teruel
6736,Tornos,442195,Teruel
6737,Torralba de los Sisones,442209,Teruel
6738,Torre de Arcas,442237,Teruel
6739,Torre de las Arcas,442242,Teruel
6740,Torre del Compte,442255,Teruel
6741,Torre los Negros,442274,Teruel
6742,Torrecilla de Alcañiz,442216,Teruel
6743,Torrecilla del Rebollar,442221,Teruel
6744,Torrelacárcel,442268,Teruel
6745,Torremocha de Jiloca,442280,Teruel
6746,Torres de Albarracín,442293,Teruel
6747,Torrevelilla,442307,Teruel
6748,Torrijas,442314,Teruel
6749,Torrijo del Campo,442329,Teruel
6750,Tramacastiel,442340,Teruel
6751,Tramacastilla,442353,Teruel
6752,Tronchón,442366,Teruel
6753,Urrea de Gaén,442372,Teruel
6754,Utrillas,442388,Teruel
6755,Valacloche,442391,Teruel
6756,Valbona,442405,Teruel
6757,Valdealgorfa,442412,Teruel
6758,Valdecuenca,442433,Teruel
6759,Valdelinares,442448,Teruel
6760,Valdeltormo,442451,Teruel
6761,Valderrobres,442464,Teruel
6762,Valjunquera,442470,Teruel
6763,Vallecillo (El),442499,Teruel
6764,Veguillas de la Sierra,442502,Teruel
6765,Villafranca del Campo,442519,Teruel
6766,Villahermosa del Campo,442524,Teruel
6767,Villanueva del Rebollar de la Sierra,442561,Teruel
6768,Villar del Cobo,442577,Teruel
6769,Villar del Salz,442583,Teruel
6770,Villarluengo,442600,Teruel
6771,Villarquemado,442617,Teruel
6772,Villarroya de los Pinares,442622,Teruel
6773,Villastar,442638,Teruel
6774,Villel,442643,Teruel
6775,Vinaceite,442656,Teruel
6776,Visiedo,442669,Teruel
6777,Vivel del Río Martín,442675,Teruel
6778,Zoma (La),442681,Teruel
6779,Ajofrín,450015,Toledo
6780,Alameda de la Sagra,450020,Toledo
6781,Albarreal de Tajo,450036,Toledo
6782,Alcabón,450041,Toledo
6783,Alcañizo,450054,Toledo
6784,Alcaudete de la Jara,450067,Toledo
6785,Alcolea de Tajo,450073,Toledo
6786,Aldea en Cabo,450089,Toledo
6787,Aldeanueva de Barbarroya,450092,Toledo
6788,Aldeanueva de San Bartolomé,450106,Toledo
6789,Almendral de la Cañada,450113,Toledo
6790,Almonacid de Toledo,450128,Toledo
6791,Almorox,450134,Toledo
6792,Añover de Tajo,450149,Toledo
6793,Arcicóllar,450152,Toledo
6794,Argés,450165,Toledo
6795,Azután,450171,Toledo
6796,Barcience,450187,Toledo
6797,Bargas,450190,Toledo
6798,Belvís de la Jara,450204,Toledo
6799,Borox,450211,Toledo
6800,Buenaventura,450226,Toledo
6801,Burguillos de Toledo,450232,Toledo
6802,Burujón,450247,Toledo
6803,Cabañas de la Sagra,450250,Toledo
6804,Cabañas de Yepes,450263,Toledo
6805,Cabezamesada,450279,Toledo
6806,Calera y Chozas,450285,Toledo
6807,Caleruela,450298,Toledo
6808,Calzada de Oropesa,450302,Toledo
6809,Camarena,450319,Toledo
6810,Camarenilla,450324,Toledo
6811,Campillo de la Jara (El),450330,Toledo
6812,Camuñas,450345,Toledo
6813,Cardiel de los Montes,450358,Toledo
6814,Carmena,450361,Toledo
6815,Carpio de Tajo (El),450377,Toledo
6816,Carranque,450383,Toledo
6817,Carriches,450396,Toledo
6818,Casar de Escalona (El),450400,Toledo
6819,Casarrubios del Monte,450417,Toledo
6820,Casasbuenas,450422,Toledo
6821,Castillo de Bayuela,450438,Toledo
6822,Cazalegas,450456,Toledo
6823,Cebolla,450469,Toledo
6824,Cedillo del Condado,450475,Toledo
6825,Cerralbos (Los),450481,Toledo
6826,Cervera de los Montes,450494,Toledo
6827,Chozas de Canales,450566,Toledo
6828,Chueca,450572,Toledo
6829,Ciruelos,450507,Toledo
6830,Cobeja,450514,Toledo
6831,Cobisa,450529,Toledo
6832,Consuegra,450535,Toledo
6833,Corral de Almaguer,450540,Toledo
6834,Cuerva,450553,Toledo
6835,Domingo Pérez,450588,Toledo
6836,Dosbarrios,450591,Toledo
6837,Erustes,450605,Toledo
6838,Escalona,450612,Toledo
6839,Escalonilla,450627,Toledo
6840,Espinoso del Rey,450633,Toledo
6841,Esquivias,450648,Toledo
6842,Estrella (La),450651,Toledo
6843,Fuensalida,450664,Toledo
6844,Gálvez,450670,Toledo
6845,Garciotum,450686,Toledo
6846,Gerindote,450699,Toledo
6847,Guadamur,450703,Toledo
6848,Guardia (La),450710,Toledo
6849,Herencias (Las),450725,Toledo
6850,Herreruela de Oropesa,450731,Toledo
6851,Hinojosa de San Vicente,450746,Toledo
6852,Hontanar,450759,Toledo
6853,Hormigos,450762,Toledo
6854,Huecas,450778,Toledo
6855,Huerta de Valdecarábanos,450784,Toledo
6856,Iglesuela (La),450797,Toledo
6857,Illán de Vacas,450801,Toledo
6858,Illescas,450818,Toledo
6859,Lagartera,450823,Toledo
6860,Layos,450839,Toledo
6861,Lillo,450844,Toledo
6862,Lominchar,450857,Toledo
6863,Lucillos,450860,Toledo
6864,Madridejos,450876,Toledo
6865,Magán,450882,Toledo
6866,Malpica de Tajo,450895,Toledo
6867,Manzaneque,450909,Toledo
6868,Maqueda,450916,Toledo
6869,Marjaliza,450921,Toledo
6870,Marrupe,450937,Toledo
6871,Mascaraque,450942,Toledo
6872,Mata (La),450955,Toledo
6873,Mazarambroz,450968,Toledo
6874,Mejorada,450974,Toledo
6875,Menasalbas,450980,Toledo
6876,Méntrida,450993,Toledo
6877,Mesegar de Tajo,451007,Toledo
6878,Miguel Esteban,451014,Toledo
6879,Mocejón,451029,Toledo
6880,Mohedas de la Jara,451035,Toledo
6881,Montearagón,451040,Toledo
6882,Montesclaros,451053,Toledo
6883,Mora,451066,Toledo
6884,Nambroca,451072,Toledo
6885,Nava de Ricomalillo (La),451088,Toledo
6886,Navahermosa,451091,Toledo
6887,Navalcán,451105,Toledo
6888,Navalmoralejo,451112,Toledo
6889,Navalmorales (Los),451127,Toledo
6890,Navalucillos (Los),451133,Toledo
6891,Navamorcuende,451148,Toledo
6892,Noblejas,451151,Toledo
6893,Noez,451164,Toledo
6894,Nombela,451170,Toledo
6895,Novés,451186,Toledo
6896,Numancia de la Sagra,451199,Toledo
6897,Nuño Gómez,451203,Toledo
6898,Ocaña,451210,Toledo
6899,Olías del Rey,451225,Toledo
6900,Ontígola,451231,Toledo
6901,Orgaz,451246,Toledo
6902,Oropesa,451259,Toledo
